Danny Mccarthy,24,0.17
Maria Ham,24,3.19
Marla Arebalo,20,9.96
Krystal Cameron,25,1.99
Melissa Wendt,27,3.43
Ricky Puma,23,0.17
Maria Lawson,25,7.86
Victoria Clark,20,6.52
Brittany Boucher,28,5.55
Louis Simmons,23,1.2
Vivian Rivera,19,7.07
Jessi Vazquez,22,8.27
William Johnson,18,7.19
Amanda Myers,25,0.87
Francis Taylor,22,1.77
Jose Bryant,24,7.88
Donna Wright,23,8.94
Jessica Goode,28,8.3
Joe Smith,27,4.52
Dewey Wilke,18,2.84
Charlie Winski,21,5.06
Raul Smith,29,4.48
Joshua Cox,24,3.52
Natalie Fraser,21,2.39
Joanne Reinschmidt,18,9.98
Jody Taylor,20,8.28
Judy Burris,23,4.35
Mae Brown,29,2.05
Joan Caravati,24,6.2
Lou Hurst,22,2.41
William Galindo,20,4.13
Clara Carr,19,7.95
Douglas Freeman,29,7.62
Joan Grindle,24,4.22
Elva Glaser,21,0.31
Raymond Quiroga,30,4.26
Margot Macias,20,5.19
Theresa Wallis,23,0.63
Vito Caldwell,26,8.89
Clifford Starnes,25,4.69
Eugene Scarborough,26,3.41
Robert Brown,29,0.92
Melody Hamilton,20,5.92
Dorothy Miller,19,9.69
Charlotte Hall,30,6.08
Mary Billinger,28,1.63
Mary Robertshaw,24,9.33
Melissa Hebert,22,8.98
Jared Brunson,22,5.37
Craig Stevenson,22,2.13
Daniel George,23,2.64
Francisco Kiser,25,7.03
Carrol Combs,21,6.83
Kenneth Hernandez,19,0.4
Connie Chapman,27,4.11
Jed Shelnutt,29,4.57
Martha Owen,20,9.14
Sarah Harris,20,2.1
Paul Rosenblum,30,5.05
Ross Harris,18,1.11
Jeffrey Runion,26,4.6
Carol Bumpus,21,4.21
Jaime Kinder,28,5.57
Joseph Locher,29,5.76
William Tuder,28,6.5
Thomas Franks,30,7.25
Ramona Brame,26,2.36
Jessica Horn,29,2.12
Dennis Buckhalter,23,8.4
Megan Madden,19,6.68
Bessie Deaton,25,6.74
Nancy Wright,20,6.52
Jonathan Worthington,25,6.44
Kelly Gates,29,5.01
James Warkentin,29,4.26
Rene Powers,22,9.38
Lee Mummert,27,1.41
Nicholas Gorecki,19,6.42
Patricia Curtis,21,1.72
Kimberly Colon,28,2.05
Lori Humphrey,29,0.29
Jason Buziak,29,0.82
Wade Nikolic,20,3.65
Tawny Savell,19,8.35
Karen Parr,29,2.34
June Fagan,28,0.9
Cherie Giorgio,21,5.87
Krystal Mallett,18,0.95
Leslie Vargas,23,1.16
Hester Leger,28,5.2
Herbert Saunders,27,3.32
Hazel Alexander,23,5.76
Randy Sponaugle,20,2.35
Jackie Carron,18,7.82
Sharon Gamble,25,6.92
Brian Lambrecht,25,3.41
Patricia Stevens,29,7.57
Mattie Furr,20,1.75
Roxana Stout,24,5.89
Hilda Peterson,30,1.62
Francisco Gross,29,2.83
Shelley Gold,30,6.4
Pat Toki,21,0.34
Robert Chavez,26,7.89
Mary Wilder,18,7.43
Jo Stewart,28,0.49
Joshua Woodman,28,1.82
Ernesto Moak,22,4.96
Lonnie Singer,26,3.04
Ruth Sweeney,30,8.97
Phyllis Myer,24,1.55
Christina Cason,30,0.59
Eddy Lewis,20,5.41
Kirk Smith,26,9.21
Dwight Levy,21,7.75
Jasper Hall,18,6.57
Vita Jordan,25,9.77
Katharine Day,22,7.81
Daniel Ripley,18,4.41
Gail Pena,27,3.11
Tricia Powell,29,3.84
Charles Mattila,19,7.66
Paula Ewy,30,6.59
Candace Fowler,26,5.53
Bettye Moore,20,6.56
Bertha Dudley,24,2.13
Maria Hutchinson,25,2.69
Pamela Travers,24,5.27
Joshua Cotta,28,0.57
Gwendolyn Stern,24,4.67
Ethel Bailey,22,9.13
Robert Diaz,21,3.24
Kathleen Alexander,23,4.38
Debbie Pittman,27,9.52
Susan Martinez,22,6.96
Michael Cummins,22,8.48
Timmy Jack,28,0.97
Howard Kidd,28,0.88
George Allen,19,1.98
Ivan Skerl,25,6.61
Ruth Ruck,18,8.19
Pamela Boggan,29,9.62
Deborah Maurer,22,4.73
Patricia Fisher,20,8.07
Damon Harris,22,1.85
Shawn Finnegan,28,4.51
Inez Shireman,22,5.4
Herbert Gray,29,1.31
Margaret Muhr,29,5.62
Jean Keyser,22,4.23
Clyde Ammons,30,2.67
Bernard Mcmaster,27,4.24
Rick Starks,24,9.47
Sterling Gaines,22,7.53
Louise Wright,29,3.06
Garland Vasquez,27,2.99
Marla Olesky,18,4.84
Brooke Plater,26,7.66
Brigida Birt,19,2.98
Cecile Ruiz,24,1.81
Debra Jalbert,25,4.85
Lisa Marroquin,30,8.03
Alexis Gill,24,7.86
Marsha Brase,21,8.61
Heather Lanier,28,4.52
Eric Krieger,29,1.79
Kay Cassem,21,1.35
Nancy Hall,28,2.56
Fidel Moore,20,6.33
Marisa Jones,19,1.38
Felton Ross,27,6.34
Nathan Holland,28,4.23
Anthony Miller,27,6.21
Larry Coker,25,7.66
Melody Trantham,27,3.5
Bobby Mateo,27,1.35
Alan Fleming,23,9.43
Robert Motte,25,3.46
Leola Vinroe,25,5.35
Aaron Jenkins,22,8.28
Mary Peacock,24,4.66
Ayako Woolsey,18,6.51
Clint Hession,24,5.29
June Watkins,24,3.3
Roberto Baier,22,5.53
Francisco Wall,27,0.8
Theresa Wood,28,9.72
Cecil Jackson,19,6.64
Numbers Steele,23,4.17
Lindsay Gregg,19,6.47
Margaret Haase,23,5.0
Charles Curtis,21,8.14
Justin Hyatt,28,4.23
Darnell Shannon,24,6.88
Leroy Soto,19,1.53
Rose Muhr,21,9.39
Chantelle Macdonald,22,2.14
David Kohm,28,1.44
James Boston,18,4.62
Tyler Rhodes,26,2.14
Gary Parker,18,0.47
Rebecca Smith,19,8.06
Daniel Mcevoy,18,7.22
Rob Weber,21,6.19
Doris Rossi,30,2.89
Carletta Barney,23,1.7
Grant Gramham,30,4.82
John Monroe,25,1.69
Leah Anderson,19,1.73
Jeff Barnhardt,24,4.92
Jessica Campbell,23,5.44
Doris Brinker,25,3.01
Brian Robinson,21,0.46
Robert Howard,27,8.0
Barbara Johnson,24,0.45
Ellen Watts,30,5.14
John Else,24,2.81
Tony Bradley,22,5.24
Ian Hudak,22,2.89
Harvey Miller,28,0.64
Sally Popovich,23,1.93
Edward Henry,23,8.59
Karen Kimble,26,7.39
Antoinette Chapman,28,2.09
Archie Figueroa,23,1.99
Charles Lopez,26,9.56
Angela Christian,29,4.41
Belinda Mejia,27,2.14
Michael Harper,22,4.68
Nelson Heer,27,7.23
Linda Wilson,24,9.52
Edward Petersen,27,8.67
Michael Inman,28,1.55
Kenneth Gilling,18,8.49
Aaron Wilda,19,0.1
Natasha Lopez,18,4.79
Marilyn Pina,27,4.44
Kevin Lusk,25,8.26
Mary King,30,0.19
Kaitlyn Baudino,29,1.19
Annie Berry,27,1.4
John Bromley,20,6.65
Mary Pralle,20,6.54
Robert Foreman,25,1.88
Corine Pope,23,0.82
Amber Mcclain,20,2.28
Richard Thompson,28,6.38
James Wirth,28,3.12
Fannie Strawbridge,28,7.9
Don Hall,21,3.38
Lucy Boyles,19,3.15
Diana Henry,29,0.18
Mack Zimmerman,24,5.21
Kathryn Bell,23,1.8
Sara Johnson,27,0.45
Alfred Bates,28,9.75
John Rutherford,21,0.74
Tina Holland,30,3.05
Jessica Sindorf,22,9.06
William Chapin,23,2.78
Daniel Rich,19,2.92
Kristine Perez,21,4.51
Jeffrey Early,22,7.72
Karen Nielson,18,9.67
Julia Jones,18,1.15
James Shanahan,19,9.56
Michael Mackson,30,3.37
Jimmy Chambers,20,2.31
Regina Ulibarri,28,8.0
Beth Gallegos,26,9.56
Regina Eisenberg,19,9.36
Dana Sable,24,4.89
Daniel Jones,20,8.47
Sean Radford,29,4.8
Maria Diaz,29,8.16
Desmond Jahnke,20,4.95
Ann Mclavrin,18,7.9
Joseph Arce,24,0.75
Anita Burns,24,4.29
Andrea Conley,23,4.32
Raymond Fraiser,29,1.08
Mavis Sutton,25,6.1
Tina Gomez,30,0.12
Eddie Plaza,23,8.25
Joel Mayhugh,28,3.93
Emilio Jeffers,24,7.79
Ryan Crowley,24,2.69
Bryan Barber,19,7.64
Edward Smith,24,4.99
Jeri Slocum,23,4.41
Tabetha Brophy,24,9.31
Claire Bundy,26,1.36
Dana Robinson,26,9.41
Mary Crosland,21,6.18
Tina Mathis,20,4.39
Roberto Elsea,21,4.03
Santos Adam,18,6.18
Danny Wilson,29,9.56
Cameron Hernandez,21,7.02
Rhonda Wheat,19,1.17
Jacob Chisholm,23,8.6
Tracy Cleek,28,6.41
James Crowson,25,4.14
Rodney Riley,25,9.43
Damon Reid,26,0.4
Victor Gamboa,20,7.59
Kelvin Orick,25,3.75
Tanya Mcgowan,30,8.14
Erin Bryant,26,8.35
Kayla Waller,24,7.89
Denise Allman,29,7.35
Doris Hancock,28,9.54
Melvin Mendez,28,0.43
John Gerard,18,4.14
Pearl Ned,27,5.24
Stephen Bila,24,3.98
Miriam Brooks,25,6.8
Linda Ryan,25,4.37
Billy Moses,28,6.45
Benjamin Koch,24,8.68
William Pierce,26,1.88
Kevin Ghent,24,2.16
Gloria Davis,20,5.7
Gladys Cook,29,4.81
Rolando Okoye,24,6.1
Lisa Culbertson,24,0.33
Brian Martin,19,2.25
Lois Harmon,22,9.17
Sandra Yochum,30,9.56
Caroline Shaffer,23,6.31
Robert Hernandez,29,4.2
Ruth Rodriguez,20,3.47
Kelly Kosinski,30,1.19
Steven Hobson,26,3.83
Anthony Brindle,19,3.59
Edward Cornett,28,7.59
Kevin Clark,28,1.8
Dessie Sapp,28,8.69
Leonardo Donovan,18,2.86
Bryan Marlow,18,3.16
Gina Gumpert,19,2.16
Aaron Lopez,26,3.08
Sharon Ward,22,0.37
Jean Gard,30,9.44
Flora Hudgens,27,6.71
John Miles,23,6.87
Tina Larios,26,6.89
Michael Ryan,23,7.11
Willis Gregory,23,1.84
Wayne Clark,23,6.17
Kimberly Lewis,23,0.16
Shirley Redmon,26,9.64
Anna Lin,19,5.32
Tonia Carpenter,22,1.82
Rebecca Patrick,26,2.58
Marion Emerson,27,2.21
Mindy Stewart,23,8.6
Adam Bristow,25,2.96
John Meldrum,21,0.86
Derek Jump,24,1.18
Arthur Gladden,18,1.07
Tyler Torres,20,5.12
Barbara Vincent,30,3.23
Charlie Rice,25,2.63
Gregory Snow,21,6.37
Christopher Mccray,18,7.36
Rhonda Smith,19,3.06
Diane Motley,23,2.53
Robert Britton,19,1.46
Jefferson Klase,26,0.76
Laura Anderson,27,1.52
Willard Billings,30,1.65
Jack Hernandez,29,8.67
Steve Furr,28,0.6
Lena Frick,18,1.83
Amado Valentine,24,6.71
Henry Binder,23,1.68
Dustin Tison,24,4.42
Mark Bollman,23,7.24
Travis Szczesny,25,9.99
Joyce Taylor,26,1.67
Abigail Johnson,28,7.0
Ricardo Addison,20,1.05
Donna Johnson,20,7.43
Paul Jaime,27,6.87
Ella Carroll,30,0.74
Helen Beyl,25,6.77
Marcelina Tusa,29,5.13
Lucille Chugg,24,5.51
Freddie Oconnor,18,1.42
Donna Hartman,24,2.88
Joshua Kitterman,30,6.32
Hazel Namm,27,7.01
Marisela Corf,26,7.75
Charisse Coleman,19,5.01
Greg Siebert,28,5.38
Victoria Odonnell,26,7.16
Claude Mcginnes,27,6.87
Christopher Pina,30,3.36
Sandra Tremblay,30,8.12
Luis Powell,21,0.17
Steven Rector,30,6.13
Jeffry Null,24,2.63
Edward Rhodes,30,1.44
Dana Edwards,19,8.75
Richard Pool,19,0.79
Yuri Ross,23,0.12
Jackie Small,22,0.31
Rosemarie Parsons,28,3.47
Melissa Martin,25,8.18
Marylou Sturgill,30,8.49
Jaime Blankenship,21,0.98
Marie Harber,23,4.92
Sherry Zamora,27,5.27
Herbert Butterworth,20,3.08
Rebecca Timmons,18,1.61
Edward Thomas,20,4.62
Louis Alleyne,29,6.43
William Page,28,3.07
Deanna Loges,23,7.34
Thomas Randazzo,19,1.1
Veronica Velasco,26,5.9
Carl Anthony,30,0.48
William Garner,21,3.18
Rosa Yazzie,27,0.39
Brandi Renk,29,2.78
Carol Oneal,23,5.13
Eloise Landaverde,22,9.82
Sylvester Weinzierl,18,5.24
Brandon Weaver,20,7.89
Jennifer Boyd,25,1.97
Vernon Mcfadden,26,2.45
Evan Padgett,18,8.44
Jacquelyn Crocker,20,7.56
Mary Vandenbosch,20,8.33
Jean Bryant,22,0.51
Tabitha Aviles,23,1.69
Ronnie Ferebee,21,7.53
Jin Nesmith,23,7.64
Tona Hinton,27,3.8
Jill Spangler,25,3.21
James Garcia,25,5.12
Christy Folmer,23,6.01
James Scott,18,3.79
William Leyva,30,1.21
James Mckillop,29,6.98
Viola Rainey,28,4.17
Judith Rappold,20,3.95
Sharon Sosa,20,9.04
Gregory Goforth,28,3.46
Brenda Harrington,23,9.38
Javier Griffin,28,6.73
James Kozlowski,25,2.41
Glenda Lee,21,4.34
Eddie Bradshaw,25,2.16
Stephen Cremin,30,4.39
Jeremy Brown,27,2.63
David Lamberth,25,4.58
Jose Finkel,22,8.2
Christopher Lim,22,1.33
Ann Puckett,28,5.23
Corey Decambra,24,9.45
Richard Black,29,9.22
Patrick Whittington,28,6.44
Alan Ball,28,9.73
Michael Mischler,30,6.74
Dessie Toll,23,7.08
Charles Strickland,30,9.18
Brett Robinson,18,2.33
Lorene Ingram,29,2.2
Cynthia Thomas,23,1.1
Linda Kilpatrick,24,6.84
Elizabeth Mcqueen,25,6.47
Timothy Weaver,18,3.81
Darrel Marston,20,6.41
Dora David,19,9.26
Tanya Stechlinski,20,1.53
Suzanne Scherer,20,9.41
Arthur Ashley,25,0.73
Hester Trammell,19,3.71
Lawrence Mitcham,25,9.2
Patrick Guimond,26,0.3
Janelle Cook,28,3.94
Joshua Lesher,30,7.53
Mary Napoleon,20,0.05
Jack Crawford,21,5.95
Robert Higa,21,7.37
Joseph Pritchard,30,8.2
Irene Farr,29,1.96
Maria Turner,27,8.41
Sherry Amezaga,25,0.14
John Moore,18,4.21
Stacy Nelson,21,2.04
Tiffany Mccord,24,9.86
Edward Bennett,27,3.24
Jammie Guidry,25,0.69
John Rosenthal,30,6.7
Ann Jones,21,2.04
Denise Lounsbury,20,8.55
Carrie Weber,29,3.48
Christopher Silvia,29,7.68
Kathryn Sanders,30,1.79
Susan Dillman,26,9.94
Joseph Walsh,26,2.45
David Higdon,26,2.16
Janice Griffin,25,0.14
Leonard Armwood,18,9.0
Ronald Green,26,7.58
Janice Howlett,28,2.28
Charles White,27,3.24
Karolyn Kimrey,21,1.42
Donald Davis,22,2.2
Jarred Whitaker,21,4.49
Judy Pyanowski,27,9.67
Sergio Burnett,29,9.93
Jack Pickens,20,2.89
Jeanine Yoshizumi,24,3.79
James Duke,26,9.43
Ashley Brookes,23,0.65
Maria Olson,20,4.61
Wm Crisler,27,1.87
Helen Kilker,18,9.39
Brian Dewitt,21,0.75
Scott Bravo,30,7.01
Seth Ford,28,8.69
Jennifer Wray,29,0.96
David Richey,18,6.84
Jan Hogan,30,1.35
Ola Feldman,30,3.06
Jessica Wilcox,21,9.69
Marita Drain,20,6.73
Suzy Troutman,20,8.63
Andrew Gould,21,0.18
Mary Gergen,18,8.11
Crystal Leblanc,24,1.56
Jon Oliver,30,2.32
Jessica Muzzy,18,9.56
Jeff Ulcena,26,4.82
Margaret Williams,30,3.11
Coleen Tello,29,0.3
Clarence Jacobs,18,3.98
Eli Sullivan,27,1.15
Margaret Mcfaddin,25,2.58
Thomas Higdon,20,4.97
Willie Hosley,19,6.26
Teresa Ford,29,2.94
Whitney Stoney,22,5.85
Wilma Smith,23,9.6
Athena Hawkins,27,8.73
Brice Hynes,21,6.03
Nathan Rosado,19,4.24
Wanda Christian,21,7.52
Mary Mandujano,26,8.52
Brenda Dembitzer,23,7.66
Mark Tosh,19,8.48
Carrol Harris,28,5.98
Marco Baughman,24,5.38
Juan Morton,23,6.58
James Burbridge,23,8.98
Paul Revalee,23,6.57
Virginia Winegarden,19,3.74
Elva Whiting,23,6.91
Tammy Light,30,9.63
Steven Janosko,20,2.55
Maurice Kopka,22,2.2
Oscar Freeman,25,6.01
Kim Clearwater,27,6.31
Sue Herrera,25,7.04
Tony Sinnott,19,4.67
Mable Henderson,29,4.72
Holly Prehn,28,2.93
James Owens,27,7.61
Mary Diaz,21,3.13
Salvador Garbarino,19,3.04
Matthew Lin,22,9.14
Virginia Johnson,20,6.71
Emily Thompson,22,1.66
Alvera Reiher,23,4.76
Lana Silvis,20,1.42
Hazel Stewart,28,7.06
Dwayne Melvin,19,6.72
Irene Carpenter,25,6.85
Darlene Paris,23,4.86
Leon Pike,24,0.68
John Best,19,6.97
William Russell,28,7.8
Tracy Kubik,27,1.23
John Watts,28,0.46
Diane Ford,23,4.01
Claudia Murray,24,7.93
Jesus Slaughter,18,3.09
Tonya Rubin,23,7.65
Eddie Hoy,26,1.85
Nathanial Cain,29,5.75
Regina Gaston,23,4.7
Paul Coplin,18,4.67
Marian Bluhm,22,5.24
Bianca Jewell,24,3.46
Rudolph Wise,30,8.57
Theresa Whitaker,25,3.43
Martha Pesqueira,25,2.11
Gloria Gillen,23,5.95
Katherine Powell,26,1.64
Nina Robinson,25,0.4
Lou Sumpter,29,0.41
Denise Wogan,22,9.27
Florrie Buchman,27,1.52
Lenore Corporan,28,6.93
Earl Thompson,18,3.68
George Cooley,25,0.2
Grace Hefty,22,0.67
Christopher Shelby,21,0.45
Juan Stanfa,26,2.91
Barry Lairy,23,8.29
James Edwards,22,0.21
Richard Austin,22,5.98
Jean Grace,23,0.09
Marcus James,28,0.78
Felix Pierson,30,7.05
William Wiggins,21,9.26
Thomas Dickerson,20,1.44
Joan Ephriam,21,4.51
Monica Fortner,21,6.1
Christine Wright,24,1.07
Pamela Stevenson,23,9.86
Joseph Denning,29,3.83
Jean Doria,18,0.82
Karen Edwards,18,2.55
Shannon Le,18,6.29
James Ortiz,27,8.2
Raymond Etheredge,21,6.75
Carlos Martin,30,5.97
Peggy Wilson,29,7.58
Jadwiga Reynolds,30,9.26
Homer Erich,23,9.52
Ruby Deaton,23,4.24
Michael Mccloy,20,1.3
Jerrica Branchaud,27,5.7
Kent Cancilla,21,1.98
Catherine Williams,30,2.29
Jennifer Roberts,25,6.64
Samuel Davila,28,8.68
Lillian Barajas,29,5.59
Michelle Conley,29,1.32
Robert Blahnik,27,9.16
Cheryl Mangon,23,7.96
Mary Peller,24,8.45
Micheal Kelley,26,4.72
Todd Pinkowski,21,8.28
Richard Bizzell,18,7.51
Edward Gonzalez,22,5.49
Hollis Roehl,24,0.33
Justin Fairley,20,4.81
Luella Diego,25,7.39
Madeline Henderson,18,4.14
Lupe Stanfa,28,7.87
Peter Barker,24,7.31
Kenneth Bravo,18,3.44
Michael Sharp,19,9.2
Alphonso Goolesby,23,3.4
Robert France,21,6.61
Brittany Pendleton,25,9.0
Phillip Adamson,25,4.64
Michael Plunkett,27,5.04
Vera Pesqueira,21,5.38
Larry Fuentes,21,1.26
Amanda Waller,25,1.61
Denise Altmiller,21,4.65
Laura Bahr,28,2.85
Leon Weber,25,4.38
Francis Fulmer,19,2.17
Sylvia Morales,21,9.73
Billy Gutierrez,24,3.38
William Mortenson,28,1.06
Michael Armstrong,22,9.22
Karen Patterson,26,2.97
Mary Owens,28,2.22
James Boyd,22,4.31
Ronald Mcgee,23,3.08
Frances Coke,29,6.34
William Roberts,24,8.12
Geri Allen,22,7.58
Michael Olveda,29,0.07
Anita Mckneely,29,4.1
Daniel Thurmond,28,4.79
Sylvester Williams,25,1.87
Ashleigh Baichan,24,4.21
Rigoberto Shoemaker,30,8.26
Cynthia Uhlig,25,4.15
Elizabeth Harrison,29,6.17
Peter Braswell,30,8.44
John Jacobs,19,1.17
Janet Nelson,23,9.97
Juan Pittman,27,8.92
Jami Greene,23,7.08
Queen Cain,23,8.01
Robert Forrest,28,8.93
Jeffery Boyer,22,7.12
Roberto Johnson,18,8.04
Thomas Davila,24,7.08
Timothy Taque,20,9.51
Diana Cohen,19,1.96
Myrtle Deleon,28,3.49
Melvina Brown,21,3.62
Lavonna Moore,21,0.22
Gordon Knight,24,9.7
Terry Davis,21,3.61
Gwendolyn Hodge,23,8.96
Matthew Smith,22,2.96
Ethel Howard,27,7.13
Robyn Douglas,23,6.8
Irma Young,21,1.5
Jesse Jose,19,3.41
Mason Gioia,23,3.45
Blanche Pierre,26,2.14
Lucille Foor,18,0.97
Marion Shelton,21,3.75
Elmer Lovelady,24,6.28
James Wood,25,5.34
Edward Mewborn,26,5.66
Brittany Mason,27,0.06
Willie Davignon,27,1.2
Michael Brown,20,0.38
Charles Luoma,23,6.06
Trenton Mize,18,3.03
Nestor Burkey,21,3.75
Harvey White,21,9.93
Bennie Richardson,27,5.54
Michael Edmond,29,7.75
Mark Snyder,21,5.82
Lila Campbell,21,0.75
David Weaver,24,9.45
Rose Sanchez,30,3.57
Charles Conn,27,7.77
Norman Howard,19,9.65
Larry Tylor,29,8.59
Leslie Torres,30,2.35
Norma Horton,22,8.59
Jeremy Sisto,28,1.8
Laura Thompson,20,1.21
Jose Dillon,22,3.83
Lacie Brown,29,6.31
Belen Hale,22,8.66
Rose Cooper,19,8.72
Ronald Coleman,27,0.23
Larry Hall,22,7.52
Jeanette Swanson,21,5.48
Joseph Lowry,20,4.29
Janice Lacombe,26,6.97
Mark Mcmullen,24,7.28
Eric Richardson,21,7.9
Harold Pannenbacker,27,9.78
Amanda Fox,28,5.72
Kelly Hickey,25,4.35
Robert Mcrae,18,7.0
Corey Perez,18,7.41
Mary Scott,21,3.7
Mark Silva,29,3.56
Ollie Miller,18,8.02
Deborah Miller,23,0.36
Whitney Colburn,18,2.15
Sylvia Romero,28,7.47
Nicholas Moyer,28,3.35
Caroline Moffit,29,1.65
Anthony Rosian,18,8.17
Steven Brehaut,29,8.82
Curtis Speck,23,8.96
Jorge Mcguire,28,4.5
Ruth Mcgeever,21,3.67
Wm Peckenpaugh,30,9.79
Jamie Tolles,24,7.4
Robert Dewitt,26,4.29
Carol Rippel,26,5.07
Rose Friend,27,7.39
Nicholas Isaac,19,0.47
Jerry Phillips,18,5.74
Jamison Reda,22,9.69
John Rose,19,4.65
Theresa Gardner,21,0.58
Amanda Rolon,25,4.83
Brenda Bourque,26,7.26
Bruce Bergeron,21,4.74
Barbara Dombkowski,30,4.93
Diane Gutierrez,25,4.57
Greg Smith,24,8.63
Manuel Hazen,30,7.45
Mark Engelhart,30,4.56
Lisa Raine,19,5.31
Valencia Caravella,23,9.35
Geneva Graver,29,8.24
Joseph Hurdle,23,0.32
Gertrude Venable,21,1.99
Larry Holder,30,6.99
Elmer Newberry,18,2.45
Roosevelt Roach,19,9.95
Victoria Theus,24,4.2
Carl Bates,19,5.42
Mary Pedigo,30,2.07
Donald Johnson,25,9.43
Shane Brewer,20,9.21
Joel Hayward,30,8.14
Rebekah Alloway,20,5.08
Bryan Kasper,29,9.19
Roy Hopper,25,0.05
Erin Kea,29,9.58
Brian Williams,20,4.04
Christian Gantt,22,4.3
Stephanie Mcmahon,22,8.75
Kirsten Gomez,27,5.4
Darlene Ancira,20,3.3
Robert Ortiz,27,6.27
Kenneth Garcia,26,3.42
Herbert Howry,24,7.98
Jennifer Williams,23,5.88
Billy Wells,26,4.87
Larry Trickett,29,6.72
Rachel Harrington,29,5.69
Tiffany Gray,21,7.15
Mary Alvarez,25,7.24
Jeffrey Hansen,27,6.14
Dorothy Davis,28,3.45
Vivian Benton,30,5.63
Kristy Fellers,21,8.21
Glenda Elrod,29,5.45
Paula Haddad,19,1.93
Linda Williams,22,4.11
Sarah Wright,29,4.67
Kim Ruiz,29,8.82
James Johnson,18,9.26
Martha Muni,21,5.35
Chris Sloan,24,1.11
Scott Pinkston,26,8.81
Joyce Davis,24,2.44
Bonnie Owens,18,7.48
Don Crabill,27,5.34
Kevin Paisley,18,5.6
Nicole Mccalla,24,3.72
Danny Mclaughlin,20,8.78
Esther Stevens,27,3.86
Warren Martinez,27,2.56
Paul Rodriguez,19,6.3
Jacob Holloway,23,0.41
Norma Surface,24,1.35
Michael Soza,25,4.65
Henry Stuart,28,1.02
Marilynn Tran,29,3.89
Ignacio Minick,26,2.39
Robin Brown,23,3.03
Chris Alexander,28,3.28
Roger Neilsen,27,4.35
Marilyn Gonzales,23,8.11
Andrew Walker,26,5.61
Sara Wilson,28,0.7
Doris Haynes,30,6.0
John Hemingway,26,4.4
Juanita Cohen,25,3.0
Eugene Mccrystal,19,4.36
Carly Parker,30,6.34
Stuart Sammarco,24,0.23
Dale Riggle,21,7.91
Betty Hurst,28,1.89
Dan Higbee,19,4.4
George Pena,23,5.56
Mimi Barnes,30,3.69
Kay Hendrickson,18,7.71
Tiffany Liebert,23,9.61
Raymond James,18,0.95
Vera Reid,21,6.87
Cheryl Harmon,29,2.48
Richard Ward,21,4.59
Landon Jackson,29,3.02
Nicholas Collins,30,5.06
Carmen Moore,29,1.35
Patty James,24,8.67
Clinton Clower,24,7.32
Sonia Carter,26,0.0
Troy Heimbach,30,1.82
Gregory Banks,24,2.0
Betty Stacey,25,5.97
Pamela Kelley,26,8.0
Elaine Pugsley,24,4.94
Lindsey Behan,18,1.7
Mark Halloran,22,4.06
Shaun Fischer,27,5.49
Minnie Choice,23,8.27
Terry Blow,28,2.63
Jessica Gonzales,23,7.87
Morris Frenzel,22,9.34
Katherine Peterson,26,3.44
Cesar Wilder,18,2.26
Diana Bardon,25,5.17
Evelyn Tidwell,20,0.71
Barbara Raby,24,3.55
Earl Hill,22,5.98
Donald Parker,19,1.81
Juanita Hammond,28,3.37
Dann Clark,29,0.09
Garry Olson,19,4.27
Terry Pecoraino,29,0.42
Cecille Hite,26,8.69
Ethel Bowers,19,6.47
Marion Bluestein,18,6.88
Leonard Cochran,21,4.82
Kristi King,21,5.9
Josephine Buchanan,20,9.23
Barbara Haney,22,2.43
Vanessa Hill,23,8.27
Marilyn Varos,25,0.58
Robert Riley,21,8.31
Peggy Johns,24,7.71
Charles Beeson,25,8.9
Kimberly Vandiver,28,7.17
Toni Clower,23,1.42
Robert Joseph,26,3.35
Peter Gavenda,27,6.63
Scott Austin,29,7.07
Katherine Caldwell,26,3.38
Erma Messina,19,4.13
Marilyn Bledsoe,23,3.51
Charles Meier,24,4.15
Walter Engemann,26,3.09
Monica Hess,23,5.06
Raul Bond,30,6.57
Julia Connelly,25,3.47
Elvira Yang,20,9.3
Ora Vanek,18,7.23
Anthony Fleming,27,8.13
James Aguinaldo,24,2.1
Martha Hicks,19,6.0
John Mikowski,28,1.33
Jesus Rodriguez,25,4.99
Andrea Zuniga,22,7.13
Bobby Edwards,21,9.88
Andy Price,27,5.4
Debra Jones,21,1.39
Scott Lizarraga,22,7.29
Gary Daugherty,24,7.08
Lillie Pastor,28,6.67
Harold Tinker,21,5.24
Denise Dannels,23,5.72
Julia Bourgeois,29,1.67
Thomas Roberts,27,6.95
Hal Susana,26,0.52
Carl Murry,20,4.01
Nathan Wood,23,5.4
Joetta Minelli,24,8.51
Ryan Pinks,18,4.33
Jason Fuller,28,9.92
Laurie Jones,21,5.48
Phillip Cohee,23,2.84
Russell Weekes,24,1.21
Debra Harris,21,0.05
Shirley Tshudy,22,6.1
Jo Mallette,21,5.31
Lois Bells,28,9.07
Lisa Lebel,20,0.35
Laura Landreth,18,4.52
Walter Lea,21,1.57
Mary William,23,9.31
Carolyn Coleman,30,0.31
James Eargle,21,0.28
Jacqueline Elliston,27,7.01
Phillip Burr,27,7.9
David Jenkins,29,4.54
Shana Utecht,23,2.58
Deborah Smith,26,3.36
Robert Jones,26,6.93
John Higa,23,3.24
Larry Albro,23,8.51
Denise White,24,0.04
Edward Bryson,29,6.42
Linda Allen,19,4.53
